Year,TRI Facility ID,Facility Name,Street Address,City,County,ST,ZIP,Latitude,Longitude,Primary NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,Parent Company Name,Parent Company DB Number,Doc_Ctrl_Num,Chemical,CAS #/Compound ID,Congener Number,Congener CAS#,Congener,Clean Air Act Chemical,Classification,Metal,Metal Category,Carcinogen,Form Type,Unit of Measure,5.1 Fugitive Air,5.2 Stack Air,5.3 Water,5.4.1 Underground Class I,5.4.2 Underground Class II-V,5.5.1A RCRA C Landfills,5.5.1B Other Landfills,5.5.2 Land Treatment,5.5.3A RCRA C Surface Impoundment,5.5.3B Other Surface Impoundment,5.5.4 Other Disposal,On-site Release Total,6.1 POTW,6.2 M10,6.2 M41,6.2 M62,6.2 M81,6.2 M82,6.2 M66,6.2 M67,6.2 M64,6.2 M65,6.2 M73,6.2 M79,6.2 M90,6.2 M94,6.2 M99,Off-Site Release Total,6.2 M20,6.2 M24,6.2 M26,6.2 M28,6.2 M93,Off-Site Recycled Total,6.2 M56,6.2 M92,Off-Site Recovery Total,6.2 M40,6.2 M50,6.2 M54,6.2 M61,6.2 M69,6.2 M95,Off-Site Treated Total,Total Off-site Managed,Total Releases,8.1a On-site Contained Releases,8.1b On-site Other Releases,8.1c Off-site Contained Releases,8.1d Off-site Other Releases,8.2 Energy Recovery On-site,8.3 Energy Recovery Off-site,8.4 Recycling On-Site,8.5 Recycling Off-Site,8.6 Treatment On-site,8.7 Treatement Off-site,8.8 One-time Release,20241023,KLJ
2023,00785SPRTRKM142,AES PUERTO RICO LP,KM 142 RD #3 BO. JOBOS,GUAYAMA,GUAYAMA MUNICIPIO,PR,"00784",17.9451,-66.1503,221112,,,,,,AES CORP,043857812,1323222327076,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0740283,0,0,0,0,0,0,0,0,0,.0740283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0740283,0,0,0,0,0,0,0,0,0
2023,00804VRGNSKRUMB,VIRGIN ISLANDS WATER & POWER AUTHORITY,KRUM BAY FACILITY,SAINT THOMAS,ST. THOMAS ISLAND,VI,"00804",18.330234,-64.960147,221112,,,,,,VIRGIN ISLANDS WATER & POWER AUTHORITY,NA,1323222148518,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0053954,0,0,0,0,0,0,0,0,0,.0053954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0053954,0,0,0,0,0,0,0,0,0
2023,00821VRGNSESTAT,VIRGIN ISLANDS WATER & POWER AUTHORITY,ESTATE RICHMOND,CHRISTIANSTED,ST. CROIX ISLAND,VI,"00821",17.750141,-64.714793,221112,,,,,,VIRGIN ISLANDS WATER & POWER AUTHORITY,NA,1323222139065,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0013825,0,0,0,0,0,0,0,0,0,.0013825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0013825,0,0,0,0,0,0,0,0,0
2023,04276BSCSCROUTE,ND PAPER INC. - RUMFORD DIV,35 HARTFORD ST,RUMFORD,OXFORD,ME,"04276",44.5508,-70.5411,322110,,,,,,ND PAPER LLC,081274772,1323221717390,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.033393,0,0,0,0,0,0,0,0,0,.033393,0,0,0,0,0,0,0,0,.0232212,0,0,0,0,0,0,.0232212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.033393,.0232212,0,.0112349,0,0,0,0,0,0
2023,04694GRGPCMILLA,WOODLAND PULP LLC,144 MAIN ST,BAILEYVILLE,WASHINGTON,ME,"04694",45.156894,-67.402006,322110,,,,,,INTERNATIONAL GRAND INVESTMENT CORP,NA,1323221642438,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0061119,0,0,0,0,.0008088,0,0,0,0,.0069207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0008088,.0061119,0,0,0,0,0,0,0,0,0
2023,04976SDWRRRFD3U,SAPPI N.A. INC. - SOMERSET OPERATIONS,1329 WATERVILLE RD,SKOWHEGAN,SOMERSET,ME,"04976",44.7024,-69.6472,322110,,,,,,SDW HOLDINGS CORP,879301059,1323222103739,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0230857,0,0,0,0,.0019546,0,0,0,0,.0250403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0019546,.0230857,0,0,.0051307,0,0,0,0,0,0
2023,07036XXNXX1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,"07036",40.640135,-74.21888,324110,,,,,,PHILLIPS 66,078423447,1323221914878,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,.0020756,.0001431,0,0,0,0,0,0,0,0,0,.0022187,0,0,0,0,0,0,0,0,.037878,0,0,0,0,0,0,.037878,0,0,0,0,0,0,0,0,0,0,.0064738,0,0,0,0,.0064738,.0064738,0,0,.0022187,.037878,0,0,0,0,0,0,.0064738,0
2023,07407MRCLP1MARK,MARCAL  MANUFACTURING LLC,1 MARKET ST,ELMWOOD PARK,BERGEN,NJ,"07407",40.90233,-74.13179,322291,,,,,,NA,"",1323221629862,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,0,0,0,0,0,0,0,0,0,0,0,.0000595,0,0,0,0,0,0,0,.0055028,0,0,0,0,0,0,.0055028,0,0,0,0,0,0,0,0,0,.002822,0,0,0,0,0,.0028815,.0028815,0,0,0,.0055623,0,0,0,0,0,0,.002822,0
2023,08103STTMT941SO,STATE METAL INDUSTRIES INC,941 S SECOND ST,CAMDEN,CAMDEN,NJ,"08103",39.933611,-75.128333,331314,,,,,,NA,"",1323221747898,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,.0236236,.0756797,0,0,0,0,0,0,0,0,0,.0993033,0,0,0,0,0,0,1.0813142,0,0,0,0,0,0,0,0,1.0813142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0993033,0,1.0813142,0,0,0,0,0,0,0
2023,08872NWJRSNORTH,CMC STEEL NEW JERSEY,1 N CROSSMAN RD,SAYREVILLE,MIDDLESEX,NJ,"08872",40.480106,-74.320981,331110,,,,,,COMMERCIAL METALS CO,007925845,1323222111674,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,10940RVRSMRD2BA,ECOBAT RESOURCES NEW YORK LLC,65 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,41.460844,-74.359694,331492,,,,,,ECOBAT LLC,117650039,1323222203869,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12550RSTNG992RA,ROSETON GENERATING LLC,992 RIVER RD,NEWBURGH,ORANGE,NY,12550,41.5717,-73.97502,221112,,,,,,RIVERVIEW POWER LLC,056285941,1323222149799,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0017095,0,0,0,0,0,0,0,0,0,.0017095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0017095,0,0,0,0,0,0,0,0,0
2023,12801FNCHP1GLEN,FINCH PAPER LLC,1 GLEN ST,GLENS FALLS,WARREN,NY,12801,43.308507,-73.634808,322110,,,,,,FINCH PAPER HOLDINGS,802024955,1323222050609,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0001469,0,0,0,0,0,0,0,0,0,.0001469,0,0,0,0,0,0,0,0,.0233474,0,0,0,0,0,0,.0233474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0001469,.0233474,0,0,0,0,0,0,0,0
2023,12832TLSCPCHURC,TELESCOPE CASUAL FURNITURE INC.,85 CHURCH ST,GRANVILLE,WASHINGTON,NY,12832,43.39936,-73.2609,337122,,,,,,NA,"",1323221978176,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0060577,0,0,0,0,0,0,0,0,0,.0060577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0060577,0,0,0,0,0,0,0,0,0
2023,12883NTRNTSHORE,SYLVAMO TICONDEROGA MILL,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.891973,-73.399275,322120,,,,,,SYLVAMO N.A. LLC,118134735,1323222267179,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.038183,.03244,0,0,0,.0278783,0,0,0,0,.0985013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0278783,.070623,0,0,0,0,0,0,0,0,0
2023,13021BRNSTQUARR,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,42.9509,-76.57055,331110,,,,,,NUCOR CORP,003446796,1323221971500,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,13126LCNRLLAKER,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.493834,-76.456712,331315,,,,,,NOVELIS CORP,001504935,1323222219572,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,.0027934,.2789699,0,0,0,0,0,0,0,0,0,.2817633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2817633,0,0,0,0,0,0,0,0,0
2023,13148SCPTR11LAM,SCEPTER NEW YORK INC.,11 LAMB RD,SENECA FALLS,SENECA,NY,13148,42.92095,-76.78786,331314,,,,,,SCEPTER INC,NA,1323222276483,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.1224394,0,0,0,0,0,0,0,0,0,.1224394,0,0,0,0,0,0,0,0,.280462,.0052243,0,0,0,0,0,.2856863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1224394,.2856863,0,0,0,0,0,0,0,0
2023,1366WLCSCR1814S,ALCOA USA CORP.,1814 STATE HIGHWAY 131,MASSENA,ST. LAWRENCE,NY,13662,44.965835,-74.8935,331313,331314,,,,,ALCOA CORP,080362431,1323222298705,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.018565,0,0,0,0,0,0,0,0,0,.018565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.018565,0,0,0,0,0,0,0,0,0
2023,14207MRCNB70SAY,AURUBIS BUFFALO INC,70 SAYRE ST,BUFFALO,ERIE,NY,14207,42.94765,-78.89284,331529,331420,,,,,AURUBIS BUFFALO INC,118789361,1323221652353,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.000101,0,0,0,0,0,0,0,0,0,.000101,0,.035541,0,0,0,0,0,0,0,0,0,0,0,0,0,.035541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000101,0,.035541,0,0,0,0,0,0,0
2023,1461WRDRCH1669L,RED-ROCHESTER LLC - EASTMAN BUSINESS PARK,1669 LAKE AVE,ROCHESTER,MONROE,NY,14615,43.197157,-77.630423,221112,,,,,,NA,"",1323221884808,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,.0000078,.0081668,.0000349,0,0,0,0,0,0,0,0,.0082095,0,0,0,0,0,0,0,0,0,0,0,0,.0001505,0,0,.0001505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0082095,0,.0001505,0,0,0,0,.0041446,0,0
2023,15225CLGNC200NE,CALGON CARBON CORP NEVILLE ISLAND PLANT,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,40.492329,-80.079626,325998,,,,,,KURARAY HOLDINGS INC,174708540,1323222058152,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0327328,0,0,0,0,0,0,0,0,0,.0327328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0327328,0,0,0,0,0,0,0,0,0
2023,15748MHMRC1750P,HOMER CITY GENERATION LP,1750 POWER PLANT RD,HOMER CITY,INDIANA,PA,15748,40.511254,-79.194364,221112,,,,,,NRG ENERGY INC,793422213,1323221782802,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0072372,0,0,0,0,0,0,0,0,0,.0072372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0072372,0,0,0,0,0,0,0,0,0
2023,15845PNNTC100CE,DOMTAR - JOHNSONBURG MILL,100 CENTER ST,JOHNSONBURG,ELK,PA,15845,41.492222,-78.676667,322110,,,,,,NA,"",1323222075133,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0317814,0,0,0,0,0,0,0,0,0,.0317814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0317814,0,0,0,0,0,0,0,0,0
2023,15927CLVRP141IN,COLVER GREEN ENERGY,141 INTERPOWER DR,COLVER,CAMBRIA,PA,15927,40.5504,-78.7989,221112,,,,,,GENERATION HOLDINGS LP,969817068,1323221717491,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0345875,0,0,0,0,0,0,0,0,0,.0345875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0345875,0,0,0,0,0,0,0,0,0
2023,15931BNSBR2840N,EBENSBURG POWER CO,2840 NEW GERMANY RD,EBENSBURG,CAMBRIA,PA,15931,40.455,-78.7472,221112,,,,,,NA,"",1323221552843,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0129503,0,0,0,0,0,0,0,0,0,.0129503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0129503,0,0,0,0,0,0,0,0,0
2023,15944SWRDS595PL,SEWARD POWER PLANT,595 PLANT RD,NEW FLORENCE,INDIANA,PA,15944,40.405644,-79.033262,221112,,,,,,GENERATION HOLDINGS LP,NA,1323221711183,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.014856,0,0,0,0,0,0,0,0,0,.014856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.014856,0,0,0,0,0,0,0,0,0
2023,16023RMSTR100CL,ARMSTRONG CEMENT & SUPPLY CORP,100 CLEARFIELD RD,CABOT,BUTLER,PA,16023,40.7948,-79.70017,327310,,,,,,SNYDER ASSOCIATED COS INC,004345591,1323221594260,Dioxin and dioxin-like compounds,N150,TEQ,N150,Dioxin - Toxic Equivalency (TEQ),YES,DIOXIN,NO,0,YES,R,Grams,0,.0015258,0,0,0,0,0,0,0,0,0,.0015258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0015258,0,0,0,0,0,0,0,0,0
